entity_id,state,last_changed
sensor.alpendorada_sala_10_dht_humidity,65.49818541472224,2024-03-01T00:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,65.25106762666667,2024-03-01T01:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,65.24990283638888,2024-03-01T02:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,65.25001139805555,2024-03-01T03:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,65.09995671194444,2024-03-01T04:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,65.1500333075,2024-03-01T05:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,65.45013001361112,2024-03-01T06:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,65.74886527805556,2024-03-01T07:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,66.44635671361111,2024-03-01T08:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,70.54633884888888,2024-03-01T09:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,71.94792324527778,2024-03-01T10:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,74.49880233472221,2024-03-01T11:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,75.69766075333334,2024-03-01T12:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,76.90003142277777,2024-03-01T13:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,79.09527879916666,2024-03-01T14:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,79.10231241527778,2024-03-01T15:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,79.89887894277778,2024-03-01T16:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,79.20000086944445,2024-03-01T17:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,80.34881387333333,2024-03-01T18:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,81,2024-03-01T19:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,80.0011326511111,2024-03-01T20:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,79.69945465055555,2024-03-01T21:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,78.90115558694444,2024-03-01T22:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,78.35127394527778,2024-03-01T23:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,77.65000059194445,2024-03-02T00:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,77.05116151361112,2024-03-02T01:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,76.6011807925,2024-03-02T02:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,76.50001637277778,2024-03-02T03:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,75.89990886166667,2024-03-02T04:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,75.00113240694445,2024-03-02T05:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,74.00115296944445,2024-03-02T06:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,74,2024-03-02T07:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,73.1010654811111,2024-03-02T08:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,73,2024-03-02T09:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,73,2024-03-02T10:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,71.20239427416666,2024-03-02T11:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,70.84999407222222,2024-03-02T12:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,70.3011294611111,2024-03-02T13:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,69.90116202027778,2024-03-02T14:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,69.99879148222222,2024-03-02T15:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,69.30120096194445,2024-03-02T16:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,68.80115462694444,2024-03-02T17:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,68.0499563875,2024-03-02T18:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,68.89894301083334,2024-03-02T19:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,69.65003474888888,2024-03-02T20:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,69,2024-03-02T21:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,69,2024-03-02T22:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,68.75112363111111,2024-03-03T01:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,68.24996310083334,2024-03-03T02:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,68,2024-03-03T03:00:00.000Z
sensor.alpendorada_sala_10_dht_humidity,68,2024-03-03T04:00:00.000Z
